ID,Anzahl,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
Hanau,9,"Leikert, Dr. Katja Isabel (CDU - Politikwissenschaftlerin - Bruchköbel)","Oehl, Jan Lennard (SPD - Volkswirt - Nidderau)","Albrecht, Prof. Erich Willy (AfD - Professor - Maintal)","Statz, Henrik Jan (FDP - geschäftsführender Gesellschafter - Hanau)","Bocklet, Marcus (GRÜNE - Mitglied des Landtages - Frankfurt am Main)","Kuhne, Alexander Peter Paul Dieter (DIE LINKE - Student - Hasselroth)","Clauß, Christian (FREIE WÄHLER - Kartograph - Bruchköbel)","Haußels, Dr. Ralf (dieBasis - IT-Architekt - Nidderau)","Rehbein, Dr. Peter (Einzelbewerbung - Dipl.-Biochemiker - Nidderau)",null,null,null,null,null,null,null,null,null
Main-Taunus,8,"Altenkamp, Norbert Maria (CDU - Dipl.-Volkswirt - Bad Soden am Taunus)","Seewald, Dr. Ilja-Kristin (SPD - Kommunikationsberaterin - Königstein im Taunus)","Bergmann, Gerhard Rudolf (AfD - Flugkapitän i. R. - Eppstein)","Stark-Watzinger, Bettina (FDP - Dipl.-Volkswirtin - Bad Soden am Taunus)","Schulz-Asche, Kordula Anna Paula (GRÜNE - Mitglied des Deutschen Bundestages - Eschborn)","Laslop, Paul (DIE LINKE - Koch - Steinbach (Taunus))","Sauer, Florian Antonius (Die PARTEI - Triebfahrzeugführer - Hattersheim am Main)","Bergmann, Frank (FREIE WÄHLER - Dipl.-Volkswirt - Liederbach am Taunus)",null,null,null,null,null,null,null,null,null,null
Frankfurt am Main I,10,"Kaufmann, Axel (CDU - Bankangestellter - Frankfurt am Main)","Zorn, Armand (SPD - Projektleiter - Frankfurt am Main)","Schenk, Patrick Rüdiger (AfD - Rechtsanwalt - Frankfurt am Main)","Maiwald, Frank Michael (FDP - Volkswirt - Frankfurt am Main)","Düring, Deborah Saskia (GRÜNE - Studentin - Frankfurt am Main)","Wißler, Janine Natalie (DIE LINKE - Mitglied des Landtages - Frankfurt am Main)","Pärisch, Eric (FREIE WÄHLER - Ingenieur - Frankfurt am Main)","Wappelt, Karsten Ulrich (MLPD - techn. Angestellter - Frankfurt am Main)","Heipertz, Dr. Martin Karl Georg (dieBasis - Ministerialrat - Birkenwerder)","Zänker, Maximilian (Volt - Integrationskoordinator - Frankfurt am Main)",null,null,null,null,null,null,null,null
Frankfurt am Main II,9,"Wiesmann, Bettina Margarethe (CDU - Unternehmensberaterin - Frankfurt am Main)","Mansoori, Kaweh (SPD - Rechtsanwalt - Frankfurt am Main)","Cotar, Joana Eleonora (AfD - Mitglied des Deutschen Bundestages - Frankfurt am Main)","Lieb, Dr. Thorsten Willibald (FDP - Rechtsanwalt - Frankfurt am Main)","Nouripour, Omid (GRÜNE - Mitglied des Deutschen Bundestages - Berlin)","Kessler, Dr. Achim Dieter (DIE LINKE - Mitglied des Deutschen Bundestages - Frankfurt am Main)","Breidt, Dieter (FREIE WÄHLER - Rentner - Frankfurt am Main)","Aydin, Tufan (MLPD - Rechtsanwaltsfachangestellter - Rüsselsheim am Main)","Marketakis, Konstantinos (dieBasis - Dipl.-Bauingenieur - Frankfurt am Main)",null,null,null,null,null,null,null,null,null
Groß-Gerau,10,"Sauer, Stefan (CDU - Mitglied des Deutschen Bundestages - Groß-Gerau)","Wegling, Melanie (SPD - Managerin im strategischen Vertrieb - Ginsheim-Gustavsburg)","Blümlein, Thorsten (AfD - Luftsicherheitsassistent - Rüsselsheim am Main)","Dehler, Stephan (FDP - Geschäftsführer - Trebur)","Nitschke, Lars (GRÜNE - Student - Nauheim)","Cezanne, Jörg (DIE LINKE - Verbandsgeschäftsführer - Mörfelden-Walldorf)","Weber, Daniel (Die PARTEI - Dipl.-Biologe - Kelsterbach)","Weidner, Achim (FREIE WÄHLER - Kaufmann - Rüsselsheim am Main)","Rücker, Johannes Matthias (MLPD - Hausmeister - Rüsselsheim am Main)","Unverzagt, Thomas Andreas (dieBasis - Rentner - Raunheim)",null,null,null,null,null,null,null,null
Offenbach,11,"Simon, Björn Manuel (CDU - Politikwissenschaftler - Obertshausen)","Firat, Tuna (SPD - Rechtsanwalt - Dietzenbach)","Thüne, Christin (AfD - Dozentin - Offenbach am Main)","Varvaroussis, Ernestos Andreas (FDP - Bauingenieur - Heusenstamm)","Strengmann-Kuhn, Dr. Wolfgang (GRÜNE - Mitglied des Deutschen Bundestages - Frankfurt am Main)","Buchholz, Christine (DIE LINKE - Erziehungswissenschaftlerin - Offenbach am Main)","Birkle, Stephanie (Die PARTEI - Marketing-Specialist - Langen (Hessen))","Lehmann, Dennis (FREIE WÄHLER - Schreiner - Offenbach am Main)","Engels, Gregory (PIRATEN - Unternehmer - Offenbach am Main)","Billing, Stefan (dieBasis - Vermögensberater - Rödermark)","Kautz, Felix (Volt - Unternehmer - Offenbach am Main)",null,null,null,null,null,null,null
Darmstadt,11,"Mannes, Dr. Astrid (CDU - Mitglied des Deutschen Bundestages - Darmstadt)","Larem, Andreas (SPD - Bürgermeister - Messel)","Ehtemai, Meysam (AfD - parl. Referent - Limburg a. d. Lahn)","von Buttlar, Dr. Julia Caroline Susanne (FDP - Deputy Head BaFin - Darmstadt)","Wagner, Daniela (GRÜNE - Mitglied des Deutschen Bundestages - Darmstadt)","Turğut-Wenzel, Fırat (DIE LINKE - selbstständig - Darmstadt)","Pingel, Mario (Die PARTEI - Chef de Rang - Darmstadt)","Uhl, Harald Paul (FREIE WÄHLER - Rechtlicher Betreuer - Darmstadt)","Schupp, Anna (MLPD - Mediengestalterin - Darmstadt)","Hiemenz, Gerold (dieBasis - Privatier - Seeheim-Jugenheim)","Stachowiak, Mitja (Einzelbewerbung - Elektroingenieur - Reinheim)",null,null,null,null,null,null,null
Odenwald,10,"Lips, Patricia (CDU - Handelsfachwirtin - Rödermark)","Zimmermann, Dr. Jens (SPD - Dipl.-Kaufmann - Groß-Umstadt)","Hashagen, Georg Rüdiger (AfD - Rentner - Modautal)","Zeuner, Mathias Gerald (FDP - Managing Director - Pfungstadt)","Krämer, Philip (GRÜNE - Politiker - Michelstadt)","Wenzl, Marlene (DIE LINKE - Abiturientin - Michelstadt)","Schulz, Laura Monika (FREIE WÄHLER - Studentin - Obertshausen)","Krebs, Werner Erich (dieBasis - Dipl.-Pädagoge - Michelstadt)","Pfaff, Kim Renée (Volt - Lehrerin - Rödermark)","Stein, Dr. Dieter (Einzelbewerbung - Arzt - Brombachtal)",null,null,null,null,null,null,null,null
Bergstraße,10,"Meister, Dr. Michael Günther (CDU - Dipl.-Mathematiker - Bensheim)","Wingerter, Sven (SPD - Mobilitätsberater - Wald-Michelbach)","Fetsch, Thomas Norbert (AfD - Rechtsanwalt - Bürstadt)","Mansmann, Till Berthold (FDP - Dipl.-Physiker - Heppenheim (Bergstraße))","Müller, Moritz (GRÜNE - Ethnologe - Bensheim)","Bahl, Sascha (DIE LINKE - Berater - Mörlenbach)","Buchner, Kerstin (FREIE WÄHLER - Dipl.-Ingenieurin - Heppenheim (Bergstraße))","Rodewald, Ina (dieBasis - Kommunikationstrainerin - Hirschhorn (Neckar))","Grammbitter, Heike Ursula (Einzelbewerbung - Kauffrau - Alsbach-Hähnlein)","Ermen, Gabriele Hanne Dorothea (UNABHÄNGIGE - Dipl.-Informatikerin - Bensheim)",null,null,null,null,null,null,null,null
Eichsfeld – Nordhausen – Kyffhäuserkreis,11,"Grund, Manfred (CDU - Dipl.-Ing. Elektrotechnik - Heilbad Heiligenstadt)","Pohl, Jürgen Hans (AfD - MdB, Rechtsanwalt - Mühlhausen/Thüringen)","Hupach, Sigrid (DIE LINKE - Dipl.-Ingenieurin (FH) - Leinefelde-Worbis)","Bressem, Anne (SPD - Oberstleutnant - Sondershausen)","Kurth, Patrick (FDP - Angestellter - Berlin)","Möller, Heike Birgit (GRÜNE - Betriebswirtin - Erfurt)","Günther, Helmut Otto Karl Dieter (FREIE WÄHLER - Dipl.-Ingenieur - Nordhausen)","Staffehl, Katja (Die PARTEI - Krankenschwester - Nordhausen)","Braun, Marius (ÖDP - Ingenieur - Gernrode)","Kleffel, Kurt-Peter (MLPD - Qualitätsprüfer - Nordhausen)","Schneider, Andreas (dieBasis - Rentner - Erfurt)",null,null,null,null,null,null,null
Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis,12,"Hirte, Christian (CDU - Rechtsanwalt, Fachanwalt Steuerrecht - Bad Salzungen)","Stöber, Klaus (AfD - Steuerberater - Wutha-Farnroda)","Renner, Martina Erika (DIE LINKE - MdB, wiss. Mitarbeiterin - Erfurt)","Rudolph, Tina (SPD - Ärztin - Jena)","Bender, Leon Dustin (FDP - Abiturient - Bad Salzungen)","Heuer, Justus (GRÜNE - Student - Jena)","Böhme, Andreas (FREIE WÄHLER - Verkehrsingenieur - Amt Creuzburg)","Hinze, Stephan (Die PARTEI - Sozialarbeiter - Erfurt)","Schneider, Dr. Peter Alexander (ÖDP - Informatiker, Volkswirt - Körner)","Weinmann, Lea (MLPD - Mechatronikerin - Eisenach)","Wolfschlag, Andreas (dieBasis - Unternehmer - Bad Salzungen)","Schel, Wladislaw (LKR - Soldat auf Zeit - Bad Salzungen)",null,null,null,null,null,null
Jena – Sömmerda – Weimarer Land I,11,"Mohring, Mike (CDU - Jurist - Apolda)","Braga, Torben (AfD - Politikwissenschaftler - Erfurt)","Lenkert, Ralph (DIE LINKE - MdB, Werkzeugmacher, staatl. geprüfter Maschinenbautechniker - Jena)","Becker, Dr. Holger (SPD - Physiker - Jena)","Wagner, Tim (FDP - Vermögensberater - Jena)","Knopf, Heiko (GRÜNE - Ingenieur - Jena)","Schneider, Marion (FREIE WÄHLER - Unternehmerin - Bad Sulza)","Wagner, Simon (Die PARTEI - Erzieher - Jena)","Braungart, Anatole Tobias (MLPD - CNC-Fräser - Apolda)","Geschwandtner, Karsten (dieBasis - Makler - Jena)","Wycislok, Frank (LKR - selbstständig - Bad Berka)",null,null,null,null,null,null,null
Gotha – Ilm-Kreis,12,"Schipanski, Tankred (CDU - Mitglied des Deutschen Bundestages - Ilmenau)","Bühl, Marcus (AfD - Dipl.-Informatiker (M. Sc. FH) - Ilmenau)","Wanderer, Cornelia (DIE LINKE - Steuerfachangestellte - Plaue)","Müller, Michael Christian (SPD - Tourismusberater - Waltershausen)","Mölders, Martin Hans Wilhelm (FDP - Dipl.-Volkswirt - Arnstadt)","Ostermann, Stephan (GRÜNE - Sales Manager Solar - Arnstadt)","Mönch, Sylke (FREIE WÄHLER - selbstständig - Stadtilm)","Prüger, Frank-Peter (Die PARTEI - Werkzeugmacher - Erfurt)","Baronesse von Freytag-Löringhoff, Louisa Nadia Marie (MLPD - Studentin - Erfurt)","Bien, Sven-Jarno (dieBasis - Architekt - Gotha)","Pfannschmidt, André (Graue Panther - techn. Arbeitsvorbereitung - Gotha)","Pradel, Timo (THP - Angestellter - Friedrichroda)",null,null,null,null,null,null
Erfurt – Weimar – Weimarer Land II,9,"Tillmann, Antje (CDU - Dipl.-Finanzwirtin - Erfurt)","Schlösser, Sascha (AfD - Rechtsanwalt - Erfurt)","Hennig-Wellsow, Susanne Marianne (DIE LINKE - MdL, Dipl.-Pädagogin - Erfurt)","Schneider, Carsten (SPD - Bankkaufmann - Erfurt)","Poloczek-Becher, Christian (FDP - Handelsfachwirt - Erfurt)","Göring-Eckardt, Katrin (GRÜNE - Mitglied des Deutschen Bundestages - Berlin)","Malsch, Sindy (Die PARTEI - Angestellte - Erfurt)","Timm, Tassilo (MLPD - Gleisbauer - Erfurt)","Masuth, Ulrich Josef (dieBasis - Kabarettist - Weimar)",null,null,null,null,null,null,null,null,null
Gera – Greiz – Altenburger Land,10,"Vogel, Volkmar (CDU - Zerspaner, Dipl.-Ing. (FH) - Saara)","Brandner, Stephan Günther (AfD - Rechtsanwalt - Gera)","Harras, Björn (DIE LINKE - Schauspieler - Berlin)","Kaiser, Elisabeth (SPD - Politik- und Verwaltungswissenschaftlerin - Gera)","Thiele, Marco (FDP - Gymnasiallehrer - Altenburg)","Rath, Doreen Susann (GRÜNE - Dipl.-Agraringenieurin - Nobitz)","Ilius, Klaus-Dieter (MLPD - Energieanlagenelektroniker - Gera)","Langer, Günther (dieBasis - Kaufmann für Immobilienwirtschaft - Meuselwitz)","Nebeler, Bernd Ingo (Einzelbewerbung - Privatier - Weida)","Berger, Gebhard (Einzelbewerbung - Augenoptiker - Altenburg)",null,null,null,null,null,null,null,null
Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis,11,"Weiler, Albert Helmut (CDU - MdB, Dipl.-Verwaltungswirt - Milda)","Kaufmann, Prof. Dr. Michael Heinz (AfD - Ingenieur - Rudolstadt)","Tempel, Frank (DIE LINKE - Polizeibeamter - Nobitz)","Ilgmann, Dr. Cordelius (SPD - Angestellter ö. D. - Weimar)","Hanke, Reginald Karl Heinz (FDP - selbst. Malermeister - Kaulsdorf)","Martin, Susanne Margarete Christa (GRÜNE - Studentin - Wichmar)","Heilmann, Torsten Wolfgang (FREIE WÄHLER - Unternehmer - Bad Klosterlausnitz)","Fiedler, Gerry Max (Die PARTEI - Werkzeugmechaniker - Lehesten)","Gehrmann-Gacasa, Michael (ÖDP - Rentner - Stadtroda)","Walter-Rupprecht, Janine (MLPD - Hauswirtschaftsleiterin - Lichtenfels)","Graupe, Saskia (dieBasis - Freiberuflerin, Auditorin - Stadtroda)",null,null,null,null,null,null,null
Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg,12,"Maaßen, Hans-Georg (CDU - selbstständig - Meiningen)","Treutler, Heinz Jürgen (AfD - Dipl.-Ingenieur, Rentner - Sonneberg)","Witt, Sandro (DIE LINKE - Gewerkschaftssekretär - Erfurt)","Ullrich, Frank (SPD - Dipl.-Sportlehrer (Trainer) - Suhl)","Ullrich, Gerald (FDP - Ingenieur - Floh-Seligenthal)","Erben, Stephanie (GRÜNE - Kulturmanagerin, IT-Beraterin - Rudolstadt)","Pappe, Detlef (FREIE WÄHLER - Rentner - Heldburg)","Fichtner, Christian (Die PARTEI - Sänger, IT-Engineer - Berlin)","Schellenberg, Stefan (ÖDP - Heizungs- und Sanitärmeister - Floh-Seligenthal)","Horn, Christian (PIRATEN - Industriekaufmann - Meiningen)","Eifler, Andreas (MLPD - Hausmeister - Schalkau)","Bieling, Marko (Einzelbewerbung - Netzwerk- und Systemadministrator - Hildburghausen)",null,null,null,null,null,null
Neuwied,11,"Rüddel, Erwin Josef (CDU - Dipl.-Betriebswirt - Windhagen)","Diedenhofen, Martin (SPD - Student - Erpel)","Bleck, Andreas (AfD - MdB, Büroleiter - Linz am Rhein)","Weeser, Sandra (FDP - Betriebswirtin - Betzdorf)","Lenz, Kevin (GRÜNE - Lehrer - Altenkirchen (Westerwald))","Bülow, Jochen (DIE LINKE - Journalist - Niederwambach)","Altgeld, Marianne (FREIE WÄHLER - Vertriebsmanagerin - Döttesfeld)","Link, Christian (Die PARTEI - Fleischer - Herdorf)","Asbach, Klaus Dieter (dieBasis - Rentner - Betzdorf)","Erdmann, Markus (Einzelbewerbung - PR-Berater - Linkenbach)","Schmitt, Norbert (UNABHÄNGIGE - Rentner - Güllesheim)",null,null,null,null,null,null,null
Ahrweiler,10,"Heil, Mechthild (CDU - MdB, Dipl.-Ing. Architektin - Andernach)","Schmitt, Christoph (SPD - Dipl.-Finanzwirt (FH) - Niederzissen)","Nothnick, Bodo Rüdiger (AfD - Expedient - Bad Neuenahr-Ahrweiler)","Simon, Jannick (FDP - Schichtleiter - Kottenheim)","Schmitt, Martin Walter (GRÜNE - Ergotherapeut - Monreal)","Aldemir, Aziz (DIE LINKE - selbst. Kfz-Meister - Polch)","Mies, Stefan Bernhard (FREIE WÄHLER - Versicherungskaufmann - Koblenz)","Doege, Brigitte Elisabeth Gertrud (ÖDP - Dipl.-Theologin - Bad Neuenahr-Ahrweiler)","Hoyer, Franz-Gerhard (dieBasis - selbstständig - Kempenich)","Mandel, Alina (Einzelbewerbung - Erzieherin - Rieden)",null,null,null,null,null,null,null,null
Koblenz,12,"Oster, Josef (CDU - MdB, Bürgermeister a. D. - Koblenz)","Rudolph, Dr. Thorsten (SPD - Beamter - Koblenz)","Dittmann, Carsten (AfD - Angestellter, polit. Referent - Pfalzfeld)","Wieseler, Markus (FDP - Unternehmer - Bad Ems)","Etzkorn, Lena (GRÜNE - Studentin - Koblenz)","Antpöhler-Zwiernik, Oliver (DIE LINKE - Angestellter DRK, Student - Koblenz)","Laymann, Kathrin Franziska (FREIE WÄHLER - Referentin Energiepolitik - Koblenz)","Brüggemann, Michael (Die PARTEI - freier Künstler - Bad Ems)","Schmidt, Carolin (ÖDP - Studentin Bauingenieurswesen - Bendorf)","Schneider, Mark (dieBasis - Soldat - Polch)","Snegur, Roman (Volt - Soldat - Koblenz)","Sayn, Alexandra (Einzelbewerbung - Referentin Kinder- und Jugendtierschutz - Andernach)",null,null,null,null,null,null
Mosel/Rhein-Hunsrück,10,"Bröhr, Dr. Marlon (CDU - Landrat - Kastellaun)","Maurer, Michael Franz Josef (SPD - Journalist, Beamter - Simmern/ Hunsrück)","Bechberger, Dr. Harald (AfD - Studienleiter i. R. - Boppard)","Konrad, Carina (FDP - Dipl.-Agraringenieurin (FH) - Bickenbach)","Joswig, Julian-Béla (GRÜNE - Projektentwickler öffentlicher Sektor - Boppard)","Wößner, Heinz Alfred (FREIE WÄHLER - Dipl.-Kaufmann, Rentner - Konz)","Hofmann, Erik (ÖDP - Wirtschafter für Önologie und Weinbau - Traben-Trarbach)","Link, Wolfgang Heinz (dieBasis - Holztechniker - Schauren)","Barsuhn, Detlef (Volt - Dipl.-Ing. Maschinenbau, Rentner - Mörsdorf)","Krämer, Hermann Gustav (Einzelbewerbung - Pensionär - Vogelsang-Warsin)",null,null,null,null,null,null,null,null
Kreuznach,13,"Klöckner, Julia (CDU - Bundesministerin - Bad Kreuznach)","Weingarten, Dr. Joe (SPD - Mitglied des Deutschen Bundestages - Alsenz)","Höchst, Nicole (AfD - MdB, Lehrerin - Speyer)","Griesbach, Marvin (FDP - Student - Mandel)","Benze, Christoph (GRÜNE - Beamter - Bad Kreuznach)","Steimle, Bianca Daniela (DIE LINKE - Erzieherin, Dipl.-Ing. Umweltschutz (FH) - Bad Kreuznach)","Hebel, Rouven (FREIE WÄHLER - Polizeibeamter - Berschweiler bei Baumholder)","Krug, Fabian (Die PARTEI - Auszubildender - Herrstein)","Eisenhardt-Borsche, Dr. Eva (ÖDP - Ärztin Allgemeinmedizin - Bad Kreuznach)","Viehl, Stefan (dieBasis - kaufm. Angestellter - Hackenheim)","Schlitz, Dr. Stephan Otto (LKR - Winzer - Fürfeld)","Röder, Ron-David (Volt - Projektmanager - Ingelheim am Rhein)","Vollmer, Dr. Doris (Einzelbewerbung - Physikerin - Mainz)",null,null,null,null,null
Bitburg,10,"Schnieder, Patrick (CDU - MdB, Bürgermeister a. D. - Arzfeld)","Werner, Lena (SPD - Projektmanagerin - Wittlich)","Härig-Dickersbach, Beate (AfD - Buchhändlerin - Pelm)","Berlingen, Ralf Markus (FDP - Politikwissenschaftler - Daun)","Hafner, Dorothea (GRÜNE - staatl. geprüfte Betriebswirtin - Gerolstein)","Eppers, Manuel (DIE LINKE - Elektroniker Betriebstechnik - Herforst)","Fischer, Petra (FREIE WÄHLER - Vertriebsmitarbeiterin - Oberkail)","Riebschläger, Markus (Die PARTEI - Berufssoldat - Gillenfeld)","Ruhl, Clemens (ÖDP - Theologe - Pelm)","Lutz, Christoph (dieBasis - Risikoanalyst - Trier)",null,null,null,null,null,null,null,null
Trier,15,"Steier, Andreas (CDU - Dipl.-Ingenieur Maschinenbau - Pellingen)","Hubertz, Verena Ute (SPD - Unternehmerin - Konz)","Freiherr Hiller von Gaertringen, Otto Karl Franz Joseph (AfD - Geschäftsführer - Bitburg)","Palfner, Benjamin (FDP - Projektleiter - Trier)","Rüffer, Corinna Martina (GRÜNE - MdB, Politikerin - Berlin)","Werner, Katrin (DIE LINKE - Mitglied des Deutschen Bundestages - Berlin)","Kohlmann, Sascha (FREIE WÄHLER - Betriebswirt - Schillingen)","Zeeb, Michael (Die PARTEI - Softwareentwickler - Trier)","Lippl, Paul Georg (ÖDP - Student ang. Nachhaltigkeit - Trier)","Plenter, Filiz (dieBasis - Rechtsreferendarin - Trier)","Wolff, Bettina Anna Christine (Volt - Journalistin - Köln)","Becker, Simon Michael (DKP - Arzt - Saarburg)","Bartholomé, Anna Monika (Einzelbewerbung - Journalistin - Gelsenkirchen)","Moritz, Dr. Ingrid (Einzelbewerbung - Fachärztin Allgemeinmedizin - Trier)","Ahnemüller, Jens (UNABHÄNGIGE - Kfz-Mechaniker - Konz)",null,null,null
Montabaur,10,"Nick, Dr. Andreas (CDU - Mitglied des Deutschen Bundestages - Montabaur)","Machalet, Dr. Tanja (SPD - Dipl.-Volkswirtin - Meudt)","Classen, Robin Maximilian (AfD - Rechtsanwalt - Gutenacker)","Sturm, Dennis (FDP - Geschäftsführer - Kaden)","Klein, Torsten Mario (GRÜNE - Dipl.-Ing. Lebensmitteltechnologie - Oberhaid)","Brosch, Natalie (DIE LINKE - Angestellte - Nassau)","Kraft, Sascha Alexander (FREIE WÄHLER - Versicherungsfachmann (IHK) - Hachenburg)","Boas, Claudia (Die PARTEI - Pflegefachkraft - Winnen)","Steuler, Jens-Christian (dieBasis - Realschullehrer - Hilgert)","Engels, Wotan (Einzelbewerbung - Lehrkraft (OStR) - Homberg)",null,null,null,null,null,null,null,null
Mainz,15,"Groden-Kranich, Ursula Maria Luise (CDU - Bankkauffrau - Mainz)","Baldy, Daniel (SPD - Lehramtsreferendar - Münster-Sarmsheim)","Münzenmaier, Sebastian (AfD - Mitglied des Deutschen Bundestages - Ober-Olm)","Sartorius, Klaus Friedrich Karl David (FDP - Student - Mainz)","Rößner, Tabea (GRÜNE - Journalistin - Mainz)","Trabert, Prof. Dr. Gerhard (DIE LINKE - Professor - Selzen)","Wenderoth, Gerhard Heinrich (FREIE WÄHLER - Unternehmer - Mainz)","Zaun, Daniela Janice (Die PARTEI - Rentnerin - Mainz)","Noeske, Bodo (PIRATEN - Versicherungsmakler - Mainz)","Ruf, Michael (ÖDP - Fachinformatiker - Mainz)","Heuser, Dr. Jörg Wilhelm (dieBasis - Musiker - Mainz)","Kaufmann, David Thomas Bernhard (Die Humanisten - Psychologiestudent - Mainz)","Köhler-Langes, Dr. Florian Thomas (Volt - Dipl.-Physiker - Mainz)","Seiffert, Prof. Dr. Sebastian (Einzelbewerbung - Universitätsprofessor - Gau-Bischofsheim)","Heil, Markus (Einzelbewerbung - Pilot - Waldalgesheim)",null,null,null
Worms,11,"Metzler, Jan (CDU - Winzer, Dipl.-Betriebswirt (FH) - Dittelsheim-Heßloch)","Maier, Dr. David (SPD - Kulturmanager - Worms)","Propp, Carsten (AfD - techn. Angestellter - Nierstein)","Höferlin, Manuel (FDP - IT-Unternehmer - Harxheim)","Engelke, Christian (GRÜNE - selbstständig - Worms)","Läwen, Anja (DIE LINKE - Förderschullehrerin - Alzey)","Wete, Danniene (FREIE WÄHLER - Informatikerin - Koblenz)","Eschborn, Marcus Manfred (ÖDP - Rechtsanwalt - Ingelheim am Rhein)","Hess, David (dieBasis - selbst. Dachdecker - Worms)","Müller, Marius (Volt - Lehrer - Armsheim)","Pohl, Chiara Marie (Einzelbewerbung - Freiwilligendienstlerin - Lörzweiler)",null,null,null,null,null,null,null
Ludwigshafen/Frankenthal,13,"Kartes, Jens Torbjörn (CDU - Rechtsanwalt - Ludwigshafen am Rhein)","Schreider, Christian Willi Heribert (SPD - Jurist - Ludwigshafen am Rhein)","Scheil, Stefan (AfD - Historiker - Neuhofen)","Goldschmidt, Michael Kurt (FDP - Wirtschaftsinformatiker - Limburgerhof)","Grau, Prof. Dr. Armin Jürgen (GRÜNE - Arzt - Altrip)","Ciccarello, Dr. Liborio (DIE LINKE - Psychologe - Ludwigshafen am Rhein)","Arndt, Hans Gerd (FREIE WÄHLER - Kraftwerksmeister - Ludwigshafen am Rhein)","Seiberth, Lieselotte Jutta (MLPD - Hauswirtschaftsleiterin - Hochdorf-Assenheim)","Kiesow, Alexander (dieBasis - Musiker, Musiklehrer - Hochdorf-Assenheim)","Böhm, Markus (LKR - Angestellter - Ludwigshafen am Rhein)","Hackel, Bernd Michael (Einzelbewerbung - Chemielaborant - Mutterstadt)","Schöne, Martin (Einzelbewerbung - techn. Fachwirt - Ludwigshafen am Rhein)","Bechtel, Reiner (Einzelbewerbung - Betriebsrat - Bobenheim-Roxheim)",null,null,null,null,null
